date,day,time,stadium,stadium_id,home,away,cancelled,reason,note
2022-07-02,토,18:00,수원,suwon,KT,두산,False,정상진행,-
2022-07-03,일,17:00,수원,suwon,KT,두산,False,정상진행,-
2022-07-08,금,18:30,수원,suwon,KT,롯데,False,정상진행,-
2022-07-09,토,18:00,수원,suwon,KT,롯데,False,정상진행,-
2022-07-10,일,17:00,수원,suwon,KT,롯데,False,정상진행,-
2022-07-12,화,18:30,수원,suwon,KT,삼성,False,정상진행,-
2022-07-13,수,18:30,수원,suwon,KT,삼성,True,우천취소,우천취소
2022-07-14,목,18:30,수원,suwon,KT,삼성,False,정상진행,-
2022-07-26,화,18:30,수원,suwon,KT,키움,False,정상진행,-
2022-07-27,수,18:30,수원,suwon,KT,키움,False,정상진행,-
2022-07-28,목,18:30,수원,suwon,KT,키움,False,정상진행,-
2022-08-05,금,18:30,수원,suwon,KT,한화,False,정상진행,-
2022-08-06,토,18:00,수원,suwon,KT,한화,False,정상진행,-
2022-08-07,일,17:00,수원,suwon,KT,한화,False,정상진행,-
