date,day,time,stadium,stadium_id,home,away,cancelled,reason,note,daily_temp_max,daily_temp_min,daily_temp_mean,daily_precip_sum,daily_rain_sum,daily_precip_hours,daily_wind_max,daily_wind_gust_max,pre_game_precip,pre_game_temp,pre_game_humidity,pre_game_wind,prev_day_precip
2020-08-25,화,18:30,대구,daegu,삼성,LG,False,정상진행,-,33.3,22.0,27.9,0.1,0.1,1.0,13.3,33.5,0.0,32.2,60.5,8.2,1.3
2020-08-26,수,18:30,대구,daegu,삼성,LG,False,정상진행,-,29.8,24.9,27.2,10.4,10.4,13.0,18.9,51.1,2.3,28.0,82.8,13.4,0.1
2020-09-03,목,18:30,대구,daegu,삼성,두산,False,정상진행,-,28.1,21.8,25.3,66.3,66.3,12.0,52.4,131.0,0.0,27.0,61.8,14.2,16.3
2020-09-04,금,18:30,대구,daegu,삼성,두산,False,정상진행,-,28.3,17.5,22.7,0.0,0.0,0.0,9.2,23.0,0.0,27.6,55.5,3.5,66.3
2020-09-05,토,17:00,대구,daegu,삼성,NC,True,우천취소,우천취소,22.1,18.0,20.2,24.4,24.4,13.0,9.9,23.0,11.5,20.0,86.8,6.3,0.0
2020-09-06,일,17:00,대구,daegu,삼성,NC,True,우천취소,우천취소,21.2,17.9,19.6,34.0,34.0,18.0,21.2,60.8,3.2,20.5,90.0,15.9,24.4
2020-09-08,화,18:30,대구,daegu,삼성,한화,False,정상진행,-,26.8,20.1,23.2,0.8,0.8,4.0,22.9,62.3,0.1,26.1,71.2,12.9,62.2
2020-09-09,수,18:30,대구,daegu,삼성,한화,False,정상진행,-,25.2,20.3,22.7,8.1,8.1,9.0,16.5,37.8,3.9,24.3,79.5,9.7,0.8
2020-09-17,목,18:30,대구,daegu,삼성,KIA,False,정상진행,-,23.4,19.4,21.1,7.3,7.3,12.0,8.0,18.4,2.0,22.2,88.5,7.4,0.4
2020-09-18,금,18:30,대구,daegu,삼성,KIA,False,정상진행,-,22.1,14.9,19.2,2.8,2.8,9.0,11.7,26.6,0.1,21.5,73.8,7.9,7.3
2020-09-19,토,17:00,대구,daegu,삼성,키움,False,정상진행,-,25.6,11.7,18.3,0.0,0.0,0.0,13.2,28.8,0.0,24.7,53.5,11.6,2.8
2020-09-20,일,14:00,대구,daegu,삼성,키움,False,정상진행,-,23.6,13.0,18.3,0.0,0.0,0.0,15.9,34.9,0.0,23.0,48.8,14.8,0.0
2020-09-26,토,17:00,대구,daegu,삼성,SK,False,정상진행,-,23.1,13.4,18.3,0.0,0.0,0.0,15.1,34.9,0.0,22.6,56.2,13.7,0.3
2020-09-27,일,14:00,대구,daegu,삼성,SK,False,정상진행,-,21.5,13.6,17.3,1.3,1.3,3.0,18.2,40.3,0.5,21.1,63.2,17.6,0.0
2020-09-29,화,18:30,대구,daegu,삼성,KT,False,정상진행,-,24.0,10.8,16.9,0.0,0.0,0.0,6.6,19.1,0.0,22.6,58.5,4.7,0.0
2020-09-30,수,14:00,대구,daegu,삼성,KT,False,정상진행,-,22.5,13.6,17.7,0.0,0.0,0.0,11.7,27.4,0.0,21.9,61.0,10.2,0.0
2020-10-01,목,14:00,대구,daegu,삼성,KT,False,정상진행,-,22.6,14.0,18.1,0.0,0.0,0.0,10.5,24.8,0.0,22.0,60.0,6.2,0.0
2020-10-09,금,17:00,대구,daegu,삼성,롯데,False,정상진행,-,19.8,15.3,17.2,0.0,0.0,0.0,30.6,63.7,0.0,19.1,54.8,26.8,0.0
2020-10-10,토,17:00,대구,daegu,삼성,롯데,False,정상진행,-,21.0,13.5,17.0,0.0,0.0,0.0,16.4,36.7,0.0,20.4,53.0,12.8,0.0
2020-10-11,일,14:00,대구,daegu,삼성,롯데,False,정상진행,-,20.7,9.6,15.5,0.0,0.0,0.0,8.3,21.2,0.0,19.8,57.0,7.2,0.0
2020-10-13,화,18:30,대구,daegu,삼성,SK,False,정상진행,-,19.8,9.5,14.1,0.0,0.0,0.0,13.8,31.3,0.0,16.9,37.2,10.5,0.1
2020-10-14,수,18:30,대구,daegu,삼성,SK,False,정상진행,-,19.5,6.8,12.8,0.0,0.0,0.0,12.4,28.4,0.0,17.4,46.5,9.2,0.0
2020-10-15,목,18:30,대구,daegu,삼성,SK,False,정상진행,-,19.2,6.5,12.7,0.0,0.0,0.0,8.7,23.4,0.0,17.5,46.8,5.9,0.0
2020-10-30,금,18:30,대구,daegu,삼성,NC,False,정상진행,-,17.5,7.2,11.8,0.0,0.0,0.0,18.4,39.2,0.0,14.9,50.8,14.4,0.0
2021-04-09,금,18:30,대구,daegu,삼성,KT,False,정상진행,-,14.1,5.4,9.5,0.5,0.5,3.0,23.5,52.2,0.0,11.1,51.2,20.0,0.0
2021-04-10,토,14:00,대구,daegu,삼성,KT,False,정상진행,-,16.9,3.9,9.6,0.0,0.0,0.0,13.3,28.1,0.0,15.2,35.8,5.1,0.5
2021-04-11,일,14:00,대구,daegu,삼성,KT,False,정상진행,-,20.5,5.1,11.9,0.0,0.0,0.0,12.0,26.3,0.0,19.2,30.0,5.2,0.0
2021-04-13,화,18:30,대구,daegu,삼성,한화,False,정상진행,-,18.8,7.7,14.9,1.5,1.5,4.0,28.6,64.4,0.0,17.2,42.0,19.9,17.1
2021-04-14,수,18:30,대구,daegu,삼성,한화,False,정상진행,-,15.7,4.7,9.1,0.0,0.0,0.0,19.6,43.9,0.0,14.9,24.2,16.0,1.5
2021-04-15,목,18:30,대구,daegu,삼성,한화,False,정상진행,-,16.8,1.5,9.7,0.0,0.0,0.0,11.2,23.0,0.0,16.2,30.8,6.2,0.0
2021-04-20,화,18:30,대구,daegu,삼성,SSG,False,정상진행,-,26.3,7.0,16.6,0.0,0.0,0.0,14.8,32.4,0.0,24.7,22.8,10.2,0.0
